date,chemical,monitor,reading,duplicates
12/21/16 20:00,AGOC-3A,7,0.39873,Yes
12/21/16 20:00,Methylosmolene,6,0.383972,No
12/21/16 20:00,Appluimonia,9,0.367646,No
12/21/16 20:00,Appluimonia,8,0.338607,No
12/21/16 20:00,AGOC-3A,1,0.32334,Yes
12/21/16 20:00,Methylosmolene,9,0.31807,No
12/21/16 20:00,AGOC-3A,5,0.317589,No
12/21/16 20:00,Chlorodinine,6,0.263914,No
12/21/16 20:00,Appluimonia,2,0.21783,No
12/21/16 20:00,Chlorodinine,8,0.212769,No
12/21/16 20:00,Appluimonia,5,0.20059,No
12/21/16 20:00,Appluimonia,7,0.135847,No
12/21/16 20:00,Methylosmolene,1,0.0903836,No
12/21/16 20:00,Chlorodinine,2,0.0607503,No
12/21/16 20:00,Appluimonia,1,0.0458138,Yes
12/21/16 20:00,AGOC-3A,8,0.0366796,No
12/21/16 20:00,Chlorodinine,9,0.0176513,No
12/21/16 21:00,Chlorodinine,3,2.85968,Yes
12/21/16 21:00,AGOC-3A,3,2.36397,Yes
12/21/16 21:00,Chlorodinine,4,2.03339,No
12/21/16 21:00,Methylosmolene,4,1.89828,No
12/21/16 21:00,AGOC-3A,4,1.63588,No
12/21/16 21:00,Appluimonia,4,1.57799,No
12/21/16 21:00,Appluimonia,5,1.52924,No
12/21/16 21:00,Methylosmolene,8,1.35656,No
12/21/16 21:00,Appluimonia,9,1.08815,Yes
12/21/16 21:00,AGOC-3A,5,0.990703,No
12/21/16 21:00,Methylosmolene,3,0.958619,No
12/21/16 21:00,Appluimonia,3,0.811729,No
12/21/16 21:00,AGOC-3A,9,0.722348,No
12/21/16 21:00,AGOC-3A,2,0.690116,Yes
12/21/16 21:00,Methylosmolene,6,0.626254,No
12/21/16 21:00,Chlorodinine,9,0.552999,No
12/21/16 21:00,Appluimonia,1,0.504217,No
12/21/16 21:00,AGOC-3A,6,0.492235,No
12/21/16 21:00,Methylosmolene,5,0.455299,No
12/21/16 21:00,Appluimonia,7,0.435692,Yes
12/21/16 21:00,Methylosmolene,9,0.370893,Yes
12/21/16 21:00,Chlorodinine,7,0.334912,Yes
12/21/16 21:00,Appluimonia,6,0.330488,No
12/21/16 21:00,Chlorodinine,5,0.291458,No
12/21/16 21:00,AGOC-3A,8,0.291097,No
12/21/16 21:00,Appluimonia,8,0.273104,No
12/21/16 21:00,Methylosmolene,2,0.270979,No
12/21/16 21:00,Methylosmolene,1,0.262612,Yes
12/21/16 21:00,Chlorodinine,8,0.212552,No
12/21/16 21:00,Chlorodinine,6,0.130716,No
12/21/16 21:00,Chlorodinine,1,0.130342,Yes
12/21/16 21:00,Methylosmolene,7,0.121289,No
12/21/16 21:00,Appluimonia,2,0.0909066,Yes
12/21/16 21:00,AGOC-3A,1,0.085064,No
12/21/16 21:00,Chlorodinine,2,0.0216188,No
12/21/16 21:00,AGOC-3A,7,0.00197978,No
12/21/16 22:00,AGOC-3A,4,2.16076,No
12/21/16 22:00,Chlorodinine,4,1.90972,No
12/21/16 22:00,Methylosmolene,4,1.90206,No
12/21/16 22:00,Methylosmolene,7,1.87554,Yes
12/21/16 22:00,Appluimonia,4,1.79884,No
12/21/16 22:00,Chlorodinine,3,1.62046,Yes
12/21/16 22:00,Appluimonia,3,1.23547,No
12/21/16 22:00,Appluimonia,5,0.956834,No
12/21/16 22:00,Methylosmolene,9,0.779879,No
12/21/16 22:00,Chlorodinine,2,0.769042,Yes
12/21/16 22:00,Methylosmolene,5,0.751925,No
12/21/16 22:00,AGOC-3A,7,0.686136,No
12/21/16 22:00,Appluimonia,2,0.660429,Yes
12/21/16 22:00,Appluimonia,6,0.614545,No
12/21/16 22:00,AGOC-3A,3,0.595663,No
12/21/16 22:00,Chlorodinine,8,0.590995,No
12/21/16 22:00,Methylosmolene,3,0.547451,No
12/21/16 22:00,Methylosmolene,2,0.493028,Yes
12/21/16 22:00,Chlorodinine,5,0.486986,Yes
12/21/16 22:00,AGOC-3A,2,0.462873,Yes
12/21/16 22:00,Appluimonia,9,0.421309,No
12/21/16 22:00,Methylosmolene,6,0.420068,No
12/21/16 22:00,Chlorodinine,7,0.419382,No
12/21/16 22:00,Appluimonia,8,0.37552,No
12/21/16 22:00,Appluimonia,1,0.323156,No
12/21/16 22:00,Chlorodinine,9,0.314311,Yes
12/21/16 22:00,AGOC-3A,8,0.303223,No
12/21/16 22:00,AGOC-3A,5,0.276243,No
12/21/16 22:00,Chlorodinine,1,0.259854,No
12/21/16 22:00,AGOC-3A,1,0.252327,No
12/21/16 22:00,AGOC-3A,9,0.250341,No
12/21/16 22:00,AGOC-3A,6,0.248396,Yes
12/21/16 22:00,Chlorodinine,6,0.138043,No
12/21/16 22:00,Methylosmolene,8,0.122597,Yes
12/21/16 22:00,Appluimonia,7,0.117968,Yes
12/21/16 22:00,Methylosmolene,1,0.0450921,No
12/21/16 23:00,Chlorodinine,4,2.19203,Yes
12/21/16 23:00,Appluimonia,4,2.02682,Yes
12/21/16 23:00,AGOC-3A,4,1.97317,No
12/21/16 23:00,Methylosmolene,4,1.90476,No
12/21/16 23:00,Chlorodinine,3,1.62908,No
12/21/16 23:00,Methylosmolene,3,1.40238,No
12/21/16 23:00,Appluimonia,5,1.35626,No
12/21/16 23:00,Methylosmolene,5,1.24577,No
12/21/16 23:00,Chlorodinine,5,1.2156,No
12/21/16 23:00,AGOC-3A,9,0.901529,No
12/21/16 23:00,Appluimonia,9,0.843553,No
12/21/16 23:00,AGOC-3A,2,0.614,No
12/21/16 23:00,Appluimonia,1,0.599374,No
12/21/16 23:00,AGOC-3A,7,0.553407,No
12/21/16 23:00,Chlorodinine,6,0.547798,No
12/21/16 23:00,Methylosmolene,9,0.527197,No
12/21/16 23:00,AGOC-3A,1,0.473121,No
12/21/16 23:00,Chlorodinine,1,0.466545,No
12/21/16 23:00,Appluimonia,6,0.44882,No
12/21/16 23:00,Chlorodinine,8,0.440076,No
12/21/16 23:00,Chlorodinine,2,0.394226,No
12/21/16 23:00,Appluimonia,8,0.383273,Yes
12/21/16 23:00,Appluimonia,7,0.288698,No
12/21/16 23:00,AGOC-3A,5,0.285357,No
12/21/16 23:00,Methylosmolene,2,0.285076,No
12/21/16 23:00,Methylosmolene,1,0.232649,No
12/21/16 23:00,Methylosmolene,6,0.219147,No
12/21/16 23:00,AGOC-3A,6,0.208989,No
12/21/16 23:00,Appluimonia,2,0.205829,No
12/21/16 23:00,AGOC-3A,8,0.199658,No
12/21/16 23:00,Methylosmolene,8,0.192021,No
12/21/16 23:00,Appluimonia,3,0.188169,Yes
12/21/16 23:00,Methylosmolene,7,0.153121,No
12/21/16 23:00,AGOC-3A,3,0.136064,No
12/21/16 23:00,Chlorodinine,7,0.123214,Yes
12/21/16 23:00,Chlorodinine,9,0.0236197,Yes
12/22/16 0:00,Chlorodinine,4,2.08817,No
12/22/16 0:00,Methylosmolene,4,2.05182,No
12/22/16 0:00,Appluimonia,4,1.88519,No
12/22/16 0:00,Appluimonia,7,1.71501,No
12/22/16 0:00,AGOC-3A,4,1.68296,No
12/22/16 0:00,Chlorodinine,5,1.48674,No
12/22/16 0:00,Methylosmolene,5,1.16237,No
12/22/16 0:00,Appluimonia,8,0.94215,No
12/22/16 0:00,Chlorodinine,8,0.931161,Yes
12/22/16 0:00,Appluimonia,3,0.886311,Yes
12/22/16 0:00,Chlorodinine,3,0.834039,No
12/22/16 0:00,AGOC-3A,3,0.688958,Yes
12/22/16 0:00,Appluimonia,5,0.651573,No
12/22/16 0:00,Methylosmolene,7,0.626984,Yes
12/22/16 0:00,Methylosmolene,8,0.598124,No
12/22/16 0:00,Chlorodinine,9,0.584603,No
12/22/16 0:00,AGOC-3A,6,0.540987,No
12/22/16 0:00,Chlorodinine,6,0.534452,Yes
12/22/16 0:00,Methylosmolene,3,0.482475,Yes
12/22/16 0:00,Methylosmolene,9,0.450518,No
12/22/16 0:00,AGOC-3A,8,0.448635,Yes
12/22/16 0:00,Methylosmolene,1,0.35528,No
12/22/16 0:00,AGOC-3A,9,0.335412,Yes
12/22/16 0:00,Chlorodinine,2,0.309633,No
12/22/16 0:00,Methylosmolene,6,0.257143,No
12/22/16 0:00,Appluimonia,6,0.254684,No
12/22/16 0:00,AGOC-3A,2,0.230092,No
12/22/16 0:00,AGOC-3A,7,0.182338,No
12/22/16 0:00,Methylosmolene,2,0.147383,No
12/22/16 0:00,Appluimonia,9,0.130422,Yes
12/22/16 0:00,Appluimonia,2,0.0996464,Yes
12/22/16 0:00,Appluimonia,1,0.0963449,No
12/22/16 0:00,AGOC-3A,1,0.0959597,Yes
12/22/16 0:00,Chlorodinine,1,0.025392,Yes
12/22/16 0:00,Chlorodinine,7,0.0143655,Yes
12/22/16 0:00,AGOC-3A,5,0.0120087,No
12/22/16 1:00,Chlorodinine,4,2.10444,No
12/22/16 1:00,Appluimonia,4,1.80867,No
12/22/16 1:00,AGOC-3A,4,1.78516,Yes
12/22/16 1:00,Methylosmolene,4,1.76217,No
12/22/16 1:00,Methylosmolene,3,1.60194,No
12/22/16 1:00,Methylosmolene,7,1.24578,No
12/22/16 1:00,Chlorodinine,2,1.23709,No
12/22/16 1:00,AGOC-3A,7,1.08075,No
12/22/16 1:00,Methylosmolene,5,1.06388,No
12/22/16 1:00,Chlorodinine,7,1.02253,No
12/22/16 1:00,Chlorodinine,9,0.95695,No
12/22/16 1:00,AGOC-3A,3,0.955248,No
12/22/16 1:00,AGOC-3A,5,0.8946,No
12/22/16 1:00,Chlorodinine,8,0.737845,No
12/22/16 1:00,Chlorodinine,3,0.669107,No
12/22/16 1:00,Methylosmolene,9,0.634158,Yes
12/22/16 1:00,Appluimonia,9,0.597677,No
12/22/16 1:00,Appluimonia,5,0.533357,No
12/22/16 1:00,AGOC-3A,1,0.520973,Yes
12/22/16 1:00,Methylosmolene,6,0.467484,Yes
12/22/16 1:00,AGOC-3A,6,0.461553,Yes
12/22/16 1:00,Appluimonia,6,0.434588,No
12/22/16 1:00,Methylosmolene,1,0.390987,Yes
12/22/16 1:00,Methylosmolene,2,0.360012,No
12/22/16 1:00,AGOC-3A,8,0.345811,Yes
12/22/16 1:00,Chlorodinine,5,0.28815,No
12/22/16 1:00,Appluimonia,7,0.262254,No
12/22/16 1:00,Methylosmolene,8,0.223659,No
12/22/16 1:00,AGOC-3A,9,0.217697,No
12/22/16 1:00,Appluimonia,1,0.17634,Yes
12/22/16 1:00,Chlorodinine,1,0.150849,No
12/22/16 1:00,Appluimonia,3,0.113113,No
12/22/16 1:00,Chlorodinine,6,0.106327,No
12/22/16 1:00,Appluimonia,2,0.0588986,No
12/22/16 1:00,AGOC-3A,2,0.0185535,No
12/22/16 1:00,Appluimonia,8,0.0185231,No
12/22/16 2:00,Methylosmolene,5,2.20371,No
12/22/16 2:00,AGOC-3A,4,2.16367,No
12/22/16 2:00,Appluimonia,4,2.0592,No
12/22/16 2:00,Methylosmolene,4,1.85838,No
12/22/16 2:00,Chlorodinine,4,1.80612,No
12/22/16 2:00,Appluimonia,7,1.70725,Yes
12/22/16 2:00,Chlorodinine,7,1.43808,No
12/22/16 2:00,Appluimonia,3,1.30492,No
12/22/16 2:00,AGOC-3A,5,1.24854,No
12/22/16 2:00,Chlorodinine,8,0.881038,Yes
12/22/16 2:00,AGOC-3A,3,0.880806,No
12/22/16 2:00,Methylosmolene,6,0.739824,No
12/22/16 2:00,AGOC-3A,9,0.736574,Yes
12/22/16 2:00,Methylosmolene,8,0.661546,Yes
12/22/16 2:00,AGOC-3A,8,0.558867,No
12/22/16 2:00,Methylosmolene,2,0.543208,Yes
12/22/16 2:00,Appluimonia,6,0.474228,Yes
12/22/16 2:00,Methylosmolene,3,0.469745,No
12/22/16 2:00,Chlorodinine,6,0.464141,Yes
12/22/16 2:00,Chlorodinine,5,0.462914,No
12/22/16 2:00,Chlorodinine,2,0.456095,No
12/22/16 2:00,Chlorodinine,1,0.446327,Yes
12/22/16 2:00,AGOC-3A,2,0.42843,No
12/22/16 2:00,Chlorodinine,3,0.227824,No
12/22/16 2:00,Appluimonia,5,0.211521,No
12/22/16 2:00,AGOC-3A,6,0.148055,No
12/22/16 2:00,Methylosmolene,1,0.126983,No
12/22/16 2:00,Chlorodinine,9,0.118208,No
12/22/16 2:00,Methylosmolene,9,0.076045,No
12/22/16 2:00,Appluimonia,1,0.0626186,Yes
12/22/16 2:00,Appluimonia,9,0.0461994,Yes
12/22/16 2:00,Appluimonia,8,0.037188,No
12/22/16 2:00,Methylosmolene,7,0.0277077,No
12/22/16 2:00,AGOC-3A,1,0.0160741,Yes
12/22/16 2:00,Appluimonia,2,0.0051429,No
12/22/16 2:00,AGOC-3A,7,0.00215965,No
12/22/16 3:00,AGOC-3A,3,2.68609,No
12/22/16 3:00,Methylosmolene,4,2.31872,No
12/22/16 3:00,Appluimonia,4,2.11102,No
12/22/16 3:00,Chlorodinine,3,1.84479,No
12/22/16 3:00,Chlorodinine,4,1.62028,No
12/22/16 3:00,AGOC-3A,4,1.56702,No
12/22/16 3:00,AGOC-3A,7,1.49777,Yes
12/22/16 3:00,AGOC-3A,5,1.2191,No
12/22/16 3:00,Appluimonia,5,1.16001,No
12/22/16 3:00,Chlorodinine,5,1.07898,No
12/22/16 3:00,Appluimonia,9,0.942227,No
12/22/16 3:00,Methylosmolene,5,0.887335,No
12/22/16 3:00,Methylosmolene,9,0.765905,No
12/22/16 3:00,Appluimonia,8,0.69403,No
12/22/16 3:00,Appluimonia,3,0.646203,No
12/22/16 3:00,Methylosmolene,3,0.578793,No
12/22/16 3:00,AGOC-3A,9,0.569966,No
12/22/16 3:00,Methylosmolene,6,0.499339,Yes
12/22/16 3:00,Appluimonia,7,0.474575,Yes
12/22/16 3:00,Methylosmolene,7,0.450049,No
12/22/16 3:00,Methylosmolene,8,0.439307,No
12/22/16 3:00,Appluimonia,6,0.413466,Yes
12/22/16 3:00,AGOC-3A,6,0.348353,No
12/22/16 3:00,Methylosmolene,2,0.305287,No
12/22/16 3:00,Appluimonia,1,0.275476,No
12/22/16 3:00,Methylosmolene,1,0.243728,No
12/22/16 3:00,Chlorodinine,9,0.226559,Yes
12/22/16 3:00,Chlorodinine,7,0.208159,No
12/22/16 3:00,Chlorodinine,1,0.194943,No
12/22/16 3:00,AGOC-3A,2,0.187162,Yes
12/22/16 3:00,AGOC-3A,8,0.17121,Yes
12/22/16 3:00,Chlorodinine,2,0.162107,No
12/22/16 3:00,AGOC-3A,1,0.140338,No
12/22/16 3:00,Chlorodinine,6,0.033618,No
12/22/16 3:00,Appluimonia,2,0.0228504,No
12/22/16 3:00,Chlorodinine,8,0.0159392,No
12/22/16 4:00,Appluimonia,4,2.55604,No
12/22/16 4:00,AGOC-3A,4,2.19567,No
12/22/16 4:00,Appluimonia,5,1.93067,No
12/22/16 4:00,Chlorodinine,4,1.86589,No
12/22/16 4:00,Methylosmolene,4,1.64853,No
12/22/16 4:00,Chlorodinine,3,1.58433,Yes
12/22/16 4:00,AGOC-3A,5,1.07882,No
12/22/16 4:00,AGOC-3A,3,1.04062,Yes
12/22/16 4:00,Methylosmolene,9,1.04026,Yes
12/22/16 4:00,Appluimonia,3,1.03742,No
12/22/16 4:00,Chlorodinine,5,0.893457,No
12/22/16 4:00,Appluimonia,9,0.843195,No
12/22/16 4:00,Appluimonia,7,0.709202,No
12/22/16 4:00,AGOC-3A,7,0.699378,No
12/22/16 4:00,Chlorodinine,2,0.527761,Yes
12/22/16 4:00,Methylosmolene,2,0.516969,No
12/22/16 4:00,Methylosmolene,6,0.487462,No
12/22/16 4:00,Appluimonia,6,0.480942,No
12/22/16 4:00,Chlorodinine,9,0.426328,No
12/22/16 4:00,Appluimonia,1,0.390216,Yes
12/22/16 4:00,AGOC-3A,6,0.377546,No
12/22/16 4:00,Chlorodinine,6,0.377408,No
12/22/16 4:00,Chlorodinine,8,0.37641,Yes
12/22/16 4:00,Methylosmolene,3,0.314418,No
12/22/16 4:00,Methylosmolene,8,0.272073,No
12/22/16 4:00,AGOC-3A,2,0.203442,No
12/22/16 4:00,Appluimonia,2,0.185569,No
12/22/16 4:00,Methylosmolene,5,0.179967,No
12/22/16 4:00,Chlorodinine,7,0.159863,No
12/22/16 4:00,Appluimonia,8,0.155536,No
12/22/16 4:00,AGOC-3A,1,0.108122,Yes
12/22/16 4:00,Methylosmolene,7,0.0925552,No
12/22/16 4:00,Chlorodinine,1,0.0837804,Yes
12/22/16 4:00,AGOC-3A,9,0.0615791,No
12/22/16 4:00,Methylosmolene,1,0.00609573,Yes
12/22/16 4:00,AGOC-3A,8,0.0029328,No
12/22/16 5:00,Chlorodinine,3,3.46567,No
12/22/16 5:00,Methylosmolene,7,2.67853,No
12/22/16 5:00,Methylosmolene,3,2.49549,No
12/22/16 5:00,Appluimonia,4,2.19612,No
12/22/16 5:00,Methylosmolene,4,2.06017,No
12/22/16 5:00,Chlorodinine,4,1.92883,No
12/22/16 5:00,AGOC-3A,4,1.8555,No
12/22/16 5:00,Appluimonia,8,1.31052,Yes
12/22/16 5:00,AGOC-3A,5,1.13785,No
12/22/16 5:00,Appluimonia,2,1.08938,Yes
12/22/16 5:00,Methylosmolene,5,0.932723,No
12/22/16 5:00,Methylosmolene,9,0.823752,No
12/22/16 5:00,Chlorodinine,8,0.720247,No
12/22/16 5:00,AGOC-3A,3,0.669775,No
12/22/16 5:00,AGOC-3A,7,0.584713,No
12/22/16 5:00,Chlorodinine,6,0.505198,No
12/22/16 5:00,Chlorodinine,9,0.488511,No
12/22/16 5:00,Methylosmolene,8,0.412104,No
12/22/16 5:00,AGOC-3A,1,0.399387,Yes
12/22/16 5:00,Methylosmolene,6,0.351669,No
12/22/16 5:00,Chlorodinine,5,0.269025,No
12/22/16 5:00,AGOC-3A,6,0.265261,No
12/22/16 5:00,Chlorodinine,1,0.231006,No
12/22/16 5:00,Appluimonia,6,0.229916,Yes
12/22/16 5:00,Appluimonia,7,0.227259,Yes
12/22/16 5:00,Appluimonia,5,0.175229,No
12/22/16 5:00,Appluimonia,3,0.161918,No
12/22/16 5:00,AGOC-3A,2,0.15895,No
12/22/16 5:00,Appluimonia,9,0.155276,No
12/22/16 5:00,AGOC-3A,8,0.141818,No
12/22/16 5:00,Methylosmolene,1,0.139201,No
12/22/16 5:00,Chlorodinine,2,0.123801,Yes
12/22/16 5:00,AGOC-3A,9,0.122977,Yes
12/22/16 5:00,Chlorodinine,7,0.115225,No
12/22/16 5:00,Methylosmolene,2,0.0294746,No
12/22/16 5:00,Appluimonia,1,0.0114604,No
12/22/16 6:00,Methylosmolene,3,4.4594,No
12/22/16 6:00,Chlorodinine,3,3.32358,No
12/22/16 6:00,AGOC-3A,3,2.91674,No
12/22/16 6:00,Chlorodinine,7,2.3365,No
12/22/16 6:00,Appluimonia,4,2.13237,No
12/22/16 6:00,AGOC-3A,4,1.95025,No
12/22/16 6:00,Methylosmolene,4,1.94566,No
12/22/16 6:00,Chlorodinine,4,1.66413,No
12/22/16 6:00,AGOC-3A,5,1.63305,No
12/22/16 6:00,Appluimonia,3,0.943232,No
12/22/16 6:00,Chlorodinine,8,0.921419,No
12/22/16 6:00,AGOC-3A,7,0.864705,Yes
12/22/16 6:00,Chlorodinine,2,0.702876,No
12/22/16 6:00,Chlorodinine,6,0.656718,No
12/22/16 6:00,Methylosmolene,9,0.640563,No
12/22/16 6:00,Appluimonia,1,0.607446,No
12/22/16 6:00,Methylosmolene,8,0.491787,No
12/22/16 6:00,Chlorodinine,9,0.411562,No
12/22/16 6:00,Methylosmolene,5,0.395895,No
12/22/16 6:00,Chlorodinine,5,0.390038,No
12/22/16 6:00,Methylosmolene,6,0.377439,No
12/22/16 6:00,AGOC-3A,6,0.354986,Yes
12/22/16 6:00,Appluimonia,7,0.352163,Yes
12/22/16 6:00,Methylosmolene,7,0.327653,No
12/22/16 6:00,AGOC-3A,9,0.282627,No
12/22/16 6:00,Appluimonia,6,0.274208,No
12/22/16 6:00,Methylosmolene,1,0.264479,No
12/22/16 6:00,Appluimonia,5,0.17285,No
12/22/16 6:00,AGOC-3A,2,0.159709,No
12/22/16 6:00,AGOC-3A,1,0.144584,Yes
12/22/16 6:00,Appluimonia,8,0.130559,No
12/22/16 6:00,Appluimonia,9,0.119551,Yes
12/22/16 6:00,Chlorodinine,1,0.102046,Yes
12/22/16 6:00,AGOC-3A,8,0.0849538,Yes
12/22/16 6:00,Appluimonia,2,0.0689455,No
12/22/16 6:00,Methylosmolene,2,0.0219044,No
12/22/16 7:00,AGOC-3A,9,8.47533,No
12/22/16 7:00,Chlorodinine,5,3.12183,No
12/22/16 7:00,Chlorodinine,3,3.09353,No
12/22/16 7:00,Appluimonia,4,2.06898,No
12/22/16 7:00,AGOC-3A,4,1.93185,Yes
12/22/16 7:00,Chlorodinine,4,1.7159,No
12/22/16 7:00,Methylosmolene,4,1.68677,No
12/22/16 7:00,Appluimonia,9,1.46646,Yes
12/22/16 7:00,AGOC-3A,5,1.31622,No
12/22/16 7:00,Methylosmolene,7,1.30889,No
12/22/16 7:00,Chlorodinine,7,1.23762,Yes
12/22/16 7:00,Appluimonia,3,1.09239,No
12/22/16 7:00,AGOC-3A,9,0.746677,No
12/22/16 7:00,Methylosmolene,5,0.74151,No
12/22/16 7:00,AGOC-3A,3,0.728907,No
12/22/16 7:00,Chlorodinine,8,0.705948,No
12/22/16 7:00,AGOC-3A,6,0.534164,No
12/22/16 7:00,Chlorodinine,1,0.52911,Yes
12/22/16 7:00,Chlorodinine,6,0.461216,Yes
12/22/16 7:00,Methylosmolene,8,0.437585,Yes
12/22/16 7:00,Methylosmolene,6,0.389569,No
12/22/16 7:00,Appluimonia,6,0.381776,Yes
12/22/16 7:00,Appluimonia,7,0.369365,No
12/22/16 7:00,Appluimonia,5,0.318391,No
12/22/16 7:00,Appluimonia,8,0.308302,No
12/22/16 7:00,Appluimonia,1,0.240443,No
12/22/16 7:00,Chlorodinine,2,0.236119,No
12/22/16 7:00,Methylosmolene,1,0.232091,No
12/22/16 7:00,AGOC-3A,8,0.21655,No
12/22/16 7:00,Appluimonia,2,0.190498,No
12/22/16 7:00,AGOC-3A,2,0.178831,Yes
12/22/16 7:00,AGOC-3A,1,0.177901,No
12/22/16 7:00,Chlorodinine,9,0.121819,No
12/22/16 7:00,Methylosmolene,2,0.0832959,Yes
12/22/16 7:00,Methylosmolene,3,0.0699568,No
12/22/16 7:00,AGOC-3A,7,0.0318614,No
12/22/16 8:00,AGOC-3A,5,21.57255,No
12/22/16 8:00,AGOC-3A,3,3.09652,No
12/22/16 8:00,AGOC-3A,9,2.22075,No
12/22/16 8:00,AGOC-3A,5,2.17102,No
12/22/16 8:00,AGOC-3A,4,2.01552,No
12/22/16 8:00,Appluimonia,5,2.0142,No
12/22/16 8:00,Methylosmolene,4,1.92189,No
12/22/16 8:00,Appluimonia,4,1.91703,No
12/22/16 8:00,Chlorodinine,4,1.91146,Yes
12/22/16 8:00,Methylosmolene,7,1.51618,No
12/22/16 8:00,AGOC-3A,7,1.10123,Yes
12/22/16 8:00,AGOC-3A,8,0.982757,No
12/22/16 8:00,Methylosmolene,3,0.869909,No
12/22/16 8:00,Methylosmolene,8,0.867141,No
12/22/16 8:00,Appluimonia,2,0.64933,No
12/22/16 8:00,AGOC-3A,2,0.64601,Yes
12/22/16 8:00,AGOC-3A,6,0.517127,Yes
12/22/16 8:00,Appluimonia,6,0.464914,Yes
12/22/16 8:00,Methylosmolene,2,0.44949,No
12/22/16 8:00,Methylosmolene,1,0.404869,No
12/22/16 8:00,Chlorodinine,7,0.39908,No
12/22/16 8:00,Appluimonia,9,0.370176,No
12/22/16 8:00,Appluimonia,3,0.365003,No
12/22/16 8:00,Chlorodinine,2,0.354308,No
12/22/16 8:00,Appluimonia,8,0.341547,Yes
12/22/16 8:00,Chlorodinine,3,0.336698,No
12/22/16 8:00,Methylosmolene,9,0.33146,No
12/22/16 8:00,Chlorodinine,6,0.266123,Yes
12/22/16 8:00,Chlorodinine,1,0.24871,No
12/22/16 8:00,Methylosmolene,6,0.179485,Yes
12/22/16 8:00,Chlorodinine,8,0.157451,No
12/22/16 8:00,Chlorodinine,9,0.157301,No
12/22/16 8:00,Chlorodinine,5,0.10484,No
12/22/16 8:00,Appluimonia,7,0.0583667,No
12/22/16 8:00,Appluimonia,1,0.0381089,Yes
12/22/16 8:00,AGOC-3A,1,0.0324724,No
12/22/16 9:00,Methylosmolene,4,2.29688,No
12/22/16 9:00,Appluimonia,4,1.92783,Yes
12/22/16 9:00,Chlorodinine,4,1.82278,No
12/22/16 9:00,Methylosmolene,7,1.77449,No
12/22/16 9:00,AGOC-3A,4,1.77375,No
12/22/16 9:00,Methylosmolene,3,1.7049,No
12/22/16 9:00,Chlorodinine,3,1.29875,No
12/22/16 9:00,Appluimonia,3,1.29304,Yes
12/22/16 9:00,Chlorodinine,5,1.28188,No
12/22/16 9:00,AGOC-3A,3,1.21244,No
12/22/16 9:00,Methylosmolene,9,1.14267,Yes
12/22/16 9:00,Methylosmolene,2,1.12365,Yes
12/22/16 9:00,AGOC-3A,5,0.952816,No
12/22/16 9:00,AGOC-3A,9,0.717267,No
12/22/16 9:00,Chlorodinine,9,0.659537,No
12/22/16 9:00,Appluimonia,8,0.623262,No
12/22/16 9:00,Appluimonia,9,0.594823,Yes
12/22/16 9:00,AGOC-3A,2,0.541575,Yes
12/22/16 9:00,AGOC-3A,8,0.51514,No
12/22/16 9:00,Chlorodinine,2,0.475499,No
12/22/16 9:00,Chlorodinine,6,0.443368,Yes
12/22/16 9:00,Methylosmolene,1,0.40146,No
12/22/16 9:00,Methylosmolene,6,0.391529,Yes
12/22/16 9:00,Methylosmolene,8,0.383364,Yes
12/22/16 9:00,Chlorodinine,1,0.331057,Yes
12/22/16 9:00,AGOC-3A,6,0.325476,No
12/22/16 9:00,Appluimonia,2,0.306238,No
12/22/16 9:00,AGOC-3A,7,0.294044,No
12/22/16 9:00,Methylosmolene,5,0.231152,No
12/22/16 9:00,Appluimonia,6,0.205532,Yes
12/22/16 9:00,Appluimonia,1,0.170057,No
12/22/16 9:00,AGOC-3A,1,0.160649,No
12/22/16 9:00,Chlorodinine,7,0.127716,Yes
12/22/16 9:00,Appluimonia,5,0.114478,No
12/22/16 9:00,Chlorodinine,8,0.0779631,No
12/22/16 9:00,Appluimonia,7,0.0397286,Yes
12/22/16 10:00,Methylosmolene,4,2.18111,No
12/22/16 10:00,Appluimonia,4,1.83916,No
12/22/16 10:00,AGOC-3A,4,1.79536,No
12/22/16 10:00,Chlorodinine,4,1.7738,No
12/22/16 10:00,Chlorodinine,5,1.57521,No
12/22/16 10:00,Chlorodinine,3,1.55234,No
12/22/16 10:00,Methylosmolene,3,1.42504,No
12/22/16 10:00,Methylosmolene,9,1.36738,No
12/22/16 10:00,Appluimonia,9,1.14404,No
12/22/16 10:00,Appluimonia,7,0.942187,No
12/22/16 10:00,Chlorodinine,1,0.751794,No
12/22/16 10:00,Appluimonia,6,0.701377,No
12/22/16 10:00,AGOC-3A,3,0.647381,No
12/22/16 10:00,Chlorodinine,6,0.595304,Yes
12/22/16 10:00,Chlorodinine,9,0.543347,No
12/22/16 10:00,AGOC-3A,5,0.524634,No
12/22/16 10:00,AGOC-3A,9,0.523581,No
12/22/16 10:00,AGOC-3A,6,0.486437,No
12/22/16 10:00,Chlorodinine,2,0.467639,No
12/22/16 10:00,Methylosmolene,5,0.41868,No
12/22/16 10:00,Appluimonia,5,0.408508,No
12/22/16 10:00,AGOC-3A,2,0.404934,No
12/22/16 10:00,AGOC-3A,1,0.341164,Yes
12/22/16 10:00,Methylosmolene,7,0.321185,No
12/22/16 10:00,Methylosmolene,2,0.244305,No
12/22/16 10:00,Appluimonia,3,0.185697,No
